Time,rx,ry,rz,vx,vy,vz
2017-01-04 10:46:00,12552698.94008842,-1541963.0105259838,6004134.216810807,3057.4804057999863,-2188.8316968833446,-3084.992094197701
2017-01-04 10:46:30,12643592.01013306,-1607524.6432813546,5911068.961637949,3002.040919180784,-2181.9019757019973,-3119.221946004532
2017-01-04 10:47:00,12732820.45189167,-1672874.6392148547,5816989.040141848,2946.507129133994,-2174.723250315052,-3152.6377828473123
2017-01-04 10:47:30,12820381.608183503,-1738005.5888984397,5721918.758201461,2890.8904384681714,-2167.299555842886,-3185.2472490439523
2017-01-04 10:48:00,12906273.158100056,-1802910.2032413601,5625882.191925919,2835.2018153316635,-2159.6348972800306,-3217.0580241915486
2017-01-04 10:48:30,12990493.102015838,-1867581.3132665881,5528903.186338467,2779.4518108188518,-2151.7332456182335,-3248.077810323482
2017-01-04 10:49:00,13073039.750557382,-1932011.8686381544,5431005.355229087,2723.65057076509,-2143.598533747011,-3278.3143207348335
2017-01-04 10:49:30,13153911.714534335,-1996194.9358267179,5332212.081323494,2667.8078459021654,-2135.2346526198758,-3307.7752697858114
2017-01-04 10:50:00,13233107.893435083,-2060123.6967493377,5232546.516326486,2611.9330045873053,-2126.6454481532824,-3336.4683630569507
2017-01-04 10:50:30,13310627.460374488,-2123791.448539257,5132031.580528035,2556.035051265775,-2117.8347193620652,-3364.4012877196906
2017-01-04 10:51:00,13386469.848889895,-2187191.602995873,5030689.963247803,2500.1226437321325,-2108.8062166135983,-3391.5817036488484
2017-01-04 10:51:30,13460634.751120716,-2250317.682417659,4928544.125405256,2444.2040924614507,-2099.563637677431,-3418.0172367349237
2017-01-04 10:52:00,13533122.105333233,-2313163.318803828,4825616.300144331,2388.2873764517667,-2090.1106264610025,-3443.7154712256197
2017-01-04 10:52:30,13603932.084581593,-2375722.252586108,4721928.493734011,2332.3801564149267,-2080.4507718453333,-3468.68394318232
2017-01-04 10:53:00,13673065.080680655,-2437988.3325807033,4617502.485680179,2276.4897933346374,-2070.587607945952,-3492.9301347200685
2017-01-04 10:53:30,13740521.705691114,-2499955.5118502006,4512359.832894808,2220.6233489689575,-2060.5246107129847,-3516.4614679109977
2017-01-04 10:54:00,13806302.781061754,-2561617.8465054915,4406521.870966664,2164.787598863526,-2050.2651975486733,-3539.285299719872
2017-01-04 10:54:30,13870409.328838369,-2622969.494033038,4300009.716020721,2108.989043140591,-2039.8127267150317,-3561.40891735452
2017-01-04 10:55:00,13932842.555740643,-2684004.7129500234,4192844.2653327184,2053.2339231519245,-2029.1704985763336,-3582.839534986146
2017-01-04 10:55:30,13993603.854155453,-2744717.8594672605,4085046.201481319,1997.528224521752,-2018.3417533394572,-3603.584288818976
2017-01-04 10:56:00,14052694.794387111,-2805103.38576533,3976635.9946046784,1941.8776870092195,-2007.3296708996727,-3623.650233578045
2017-01-04 10:56:30,14110117.117191218,-2865155.8382759932,3867633.904771715,1886.2878141350104,-1996.13737081984,-3643.0443393381547
2017-01-04 10:57:00,14165872.720497923,-2924869.856767333,3758059.9832748594,1830.763886049545,-1984.7679137144,-3661.7734898745753
2017-01-04 10:57:30,14219963.657328017,-2984240.1719246493,3647934.0762977353,1775.310965672795,-1973.224300434486,-3679.844479293948
2017-01-04 10:58:00,14272392.131764473,-3043261.6032507597,3537275.8280555047,1719.9339057735554,-1961.5094718027565,-3697.264009308604
2017-01-04 10:58:30,14323160.492028339,-3101929.057428003,3426104.6833529365,1664.6373577119064,-1949.6263091056821,-3714.0386873519064
2017-01-04 10:59:00,14372271.220733866,-3160237.526937006,3314439.889762287,1609.4257812903527,-1937.5776352751745,-3730.1750256442483
2017-01-04 10:59:30,14419726.929275764,-3218182.088292649,3202300.500613654,1554.3034525154978,-1925.3662153573403,-3745.679439666668
2017-01-04 11:00:00,14465530.357233174,-3275757.899824517,3089705.3787169834,1499.2744686888964,-1912.9947560651033,-3760.5582457731957
2017-01-04 11:00:30,14509684.365697863,-3332960.2001206917,2976673.1990416558,1444.3427563813543,-1900.4659066704244,-3774.8176603548386
2017-01-04 11:01:00,14552191.930731032,-3389784.306437914,2863222.4514634195,1389.5120790199546,-1887.7822599440274,-3788.463799252548
2017-01-04 11:01:30,14593056.135447511,-3446225.6132260114,2749371.4434189633,1334.7860449358993,-1874.9463534505044,-3801.5026777346916
2017-01-04 11:02:00,14632280.17136564,-3502279.5900506508,2635138.3037997745,1280.1681115350614,-1861.9606691262436,-3813.9402084414805
2017-01-04 11:02:30,14669867.332467707,-3557941.78007412,2520540.9857615014,1225.6615922519638,-1848.8276343442033,-3825.782201257322
2017-01-04 11:03:00,14705821.0105803,-3613207.79846335,2405597.2697215127,1171.2696627860284,-1835.549622782356,-3837.0343630585226
2017-01-04 11:03:30,14740144.687491005,-3668073.330946929,2290324.7660579206,1116.9953682965363,-1822.1289559542074,-3847.702298475102
2017-01-04 11:04:00,14772841.935998695,-3722534.1320411223,2174740.918771909,1062.8416275131804,-1808.5679031510851,-3857.7915085285326
2017-01-04 11:04:30,14803916.415529594,-3776586.023546367,2058863.0084716675,1008.811238495859,-1794.8686824378287,-3867.3073907927455
2017-01-04 11:05:00,14833371.868342996,-3830224.8930476126,1942708.1554090045,954.9068840523959,-1781.0334615836864,-3876.2552395487223
2017-01-04 11:05:30,14861212.11132932,-3883446.6924905186,1826293.3222020883,901.1311382026234,-1767.0643597987068,-3884.6402472594023
2017-01-04 11:06:00,14887441.038478017,-3936247.4366193116,1709635.3174398975,847.4864696616124,-1752.9634476539004,-3892.4675033210283
2017-01-04 11:06:30,14912062.618242025,-3988623.201553428,1592750.7987212595,793.975246536098,-1738.732747925828,-3899.7419942727233
2017-01-04 11:07:00,14935080.890424246,-4040570.1234015026,1475656.275635522,740.5997410342372,-1724.3742365569872,-3906.4686042387384
2017-01-04 11:07:30,14956499.964353986,-4092084.39689771,1358368.1127820383,687.3621337069005,-1709.889843421453,-3912.6521151168517
2017-01-04 11:08:00,14976324.01070852,-4143162.274031089,1240902.532565721,634.264519209082,-1695.2814542006117,-3918.297208606422
2017-01-04 11:08:30,14994557.251706664,-4193800.0626384914,1123275.6181934816,581.3089124597964,-1680.5509125681488,-3923.4084688296757
2017-01-04 11:09:00,15011203.97630235,-4243994.125207118,1005503.3172536878,528.4972482294829,-1665.7000181359529,-3927.9903781184125
2017-01-04 11:09:30,15026268.531558378,-4293740.877602376,887601.4443997998,475.83138672147453,-1650.7305284814233,-3932.047319409196
2017-01-04 11:10:00,15039755.320879344,-4343036.787853047,769585.6842804184,423.31311732395574,-1635.6441600282103,-3935.583576830214
2017-01-04 11:10:30,15051668.80232633,-4391878.374968664,651471.5944147317,370.9441622175182,-1620.4425889248728,-3938.603336329006
2017-01-04 11:11:00,15062013.476602042,-4440262.207429306,533274.6080315502,318.72618180141217,-1605.1274535375192,-3941.1106893119327
2017-01-04 11:11:30,15070793.894020932,-4488184.902280423,415010.03718270705,266.6607765713474,-1589.7003540149528,-3943.1096309681607
2017-01-04 11:12:00,15078014.655247033,-4535643.124112909,296693.07554143533,214.74949000635613,-1574.1628528340937,-3944.604060380302
2017-01-04 11:12:30,15083680.407455845,-4582633.583919772,178338.80115410432,162.99381221732773,-1558.516476063718,-3945.5977819920586
2017-01-04 11:13:00,15087795.84336932,-4629153.038072186,59962.179187186295,111.39518299256406,-1542.762714194515,-3946.0945063027802
2017-01-04 11:13:30,15090365.697562454,-4675198.287121538,-58421.93517875127,59.95499518731625,-1526.9030233832866,-3946.0978513899204
2017-01-04 11:14:00,15091394.738655904,-4720766.174279006,-176798.79343625336,8.674598718822539,-1510.938827321596,-3945.6113456903095
2017-01-04 11:14:30,15090887.779543815,-4765853.58526219,-295153.7517510561,-42.4446983613919,-1494.871516424929,-3944.6384256045812
2017-01-04 11:15:00,15088849.672698302,-4810457.4470947785,-413472.2680779343,-93.40162653374348,-1478.7024492522837,-3943.1824374226176
2017-01-04 11:15:30,15085285.30905223,-4854574.727181009,-531739.8994986415,-144.1949520923573,-1462.4329534012822,-3941.246638257008
2017-01-04 11:16:00,15080199.617365161,-4898202.432442824,-649942.2996337989,-194.82347457022794,-1446.064326337002,-3938.834196864743
2017-01-04 11:16:30,15073597.55784214,-4941337.60791265,-768065.215611987,-245.28602373637412,-1429.5978369691234,-3935.9481961664405
2017-01-04 11:17:00,15065484.124567058,-4983977.336167463,-886094.4856299656,-295.58145739771226,-1413.0347260887631,-3932.5916332539377
2017-01-04 11:17:30,15055864.347824916,-5026118.7368145175,-1004016.0366674792,-345.7086592707403,-1396.3762068257308,-3928.7674194348265
2017-01-04 11:18:00,15044743.291572394,-5067758.965526066,-1121815.8818476417,-395.6665364937521,-1379.6234657381058,-3924.478381707008
2017-01-04 11:18:30,15032126.05309747,-5108895.213309911,-1239480.117997031,-445.45401738335414,-1362.7776636203362,-3919.727263619595
2017-01-04 11:19:00,15018017.761672731,-5149524.705656487,-1356994.92308256,-495.0700491865864,-1345.8399364374768,-3914.516726448573
2017-01-04 11:19:30,15002423.57359681,-5189644.701185336,-1474346.5530986632,-544.5135956770481,-1328.8113966990127,-3908.8493514655584
2017-01-04 11:20:00,14985348.678244358,-5229252.491825821,-1591521.3405127903,-593.7836354195258,-1311.6931335009756,-3902.7276389881063
2017-01-04 11:20:30,14966798.296145523,-5268345.4019447155,-1708505.6917041854,-642.8791596433296,-1294.4862135376911,-3896.1540097773236
2017-01-04 11:21:00,14946777.678448673,-5306920.7876738105,-1825286.0845893496,-691.7991702330835,-1277.191681949458,-3889.1308060489505
2017-01-04 11:21:30,14925292.10691062,-5344976.036332812,-1941849.0663543276,-740.542677791767,-1259.8105631095684,-3881.6602923429796
2017-01-04 11:22:00,14902346.890975738,-5382508.565361735,-2058181.2506868578,-789.1086997178634,-1242.343861723502,-3873.7446572577032
2017-01-04 11:22:30,14877947.368190126,-5419515.82181882,-2174269.315535643,-837.4962583503512,-1224.7925635756958,-3865.3860142358276
2017-01-04 11:23:00,14852098.907057326,-5455995.282342946,-2290100.0013959333,-885.7043791842472,-1207.1576360196439,-3856.5864016404357
2017-01-04 11:23:30,14824806.905596681,-5491944.452393849,-2405660.108870667,-933.7320890814108,-1189.4400289284085,-3847.3477840960513
2017-01-04 11:24:00,14796076.791522667,-5527360.86578632,-2520936.4965270185,-981.5784145298102,-1171.6406754768136,-3837.672053370093
2017-01-04 11:24:30,14765914.022080094,-5562242.08416592,-2635916.0787036954,-1029.242379950536,-1153.760492958189,-3827.561029365418
2017-01-04 11:25:00,14734324.081208987,-5596585.695902066,-2750585.8227133793,-1076.723006118682,-1135.800383852399,-3817.0164619104808
2017-01-04 11:25:30,14701312.483350864,-5630389.316436956,-2864932.7474968843,-1124.0193084100104,-1117.7612362820391,-3806.0400306226556
2017-01-04 11:26:00,14666884.773153068,-5663650.587779816,-2978943.9214667995,-1171.1302952101128,-1099.643924852454,-3794.6333459729494
2017-01-04 11:26:30,14631046.525444562,-5696367.17806733,-3092606.460404952,-1218.0549663390723,-1081.4493114728568,-3782.797950286199
2017-01-04 11:27:00,14593803.345691152,-5728536.781247793,-3205907.5254919915,-1264.7923114885702,-1063.1782461379244,-3770.535318611572
2017-01-04 11:27:30,14555160.868289057,-5760157.116192059,-3318834.3208064977,-1311.3413088642276,-1044.8315678739573,-3757.8468602273974
2017-01-04 11:28:00,14515124.75664793,-5791225.926268878,-3431374.091210342,-1357.7009237032246,-1026.4101055594358,-3744.733919651877
2017-01-04 11:28:30,14473700.707647705,-5821740.980149877,-3543514.1214405927,-1403.870106466251,-1007.9146784251571,-3731.1977763951722
2017-01-04 11:29:00,14430894.450360272,-5851700.071085039,-3655241.733789543,-1449.847791519462,-989.3460969868624,-3717.239646374744
2017-01-04 11:29:30,14386711.746793669,-5881101.016736789,-3766544.286305963,-1495.6328956733228,-970.7051638344457,-3702.860682760397
2017-01-04 11:30:00,14341158.392749991,-5909941.659065167,-3877409.171054914,-1541.2243167314657,-951.9926744206908,-3688.061976797775
2017-01-04 11:30:30,14294240.218788745,-5938219.864266223,-3987823.812444448,-1586.620932050509,-933.2094178497293,-3672.844558611221
2017-01-04 11:31:00,14245963.088510329,-5965933.521865954,-4097775.664718128,-1631.8215973900226,-914.356177854692,-3657.209398807798
2017-01-04 11:31:30,14196332.89107551,-5993080.54190267,-4207252.207439099,-1676.8251463628671,-895.4337341776609,-3641.1574118190747
2017-01-04 11:32:00,14145355.556691257,-6019658.859510897,-4316240.948355737,-1721.630387565093,-876.4428624151659,-3624.6894525010334
2017-01-04 11:32:30,14093037.052761823,-6045666.433395078,-4424729.420307717,-1766.2361036907391,-857.3843351707108,-3607.806318409179
2017-01-04 11:33:00,14039383.384105198,-6071101.24559257,-4532705.179367505,-1810.6410502454137,-838.2589229470982,-3590.508750906336
2017-01-04 11:33:30,13984400.594027959,-6095961.301530398,-4640155.803271144,-1854.8439541811213,-819.0673949953896,-3572.7974360375442
2017-01-04 11:34:00,13928094.76549442,-6120244.630136675,-4747068.889907794,-1898.84351253002,-799.8105201718298,-3554.673005395763
2017-01-04 11:34:30,13870472.021784266,-6143949.283763079,-4853432.055675914,-1942.6383911549187,-780.4890678201439,-3536.1360371432916
2017-01-04 11:35:00,13811538.51929509,-6167073.334846263,-4959232.931113483,-1986.2272250312487,-761.1038089041944,-3517.18705922047
2017-01-04 11:35:30,13751300.458034053,-6189614.879812152,-5064459.162398488,-2029.6086151244137,-741.6555166329348,-3497.826547723194
2017-01-04 11:36:00,13689764.082630545,-6211572.03920479,-5169098.409916892,-2072.781127114304,-722.1449673734762,-3478.054927888618
2017-01-04 11:36:30,13626935.681680897,-6232942.957118274,-5273138.346226288,-2115.743290453454,-702.5729416315442,-3457.8725755667388
2017-01-04 11:37:00,13562821.589060005,-6253725.801452813,-5376566.654694571,-2158.493597054709,-682.9402249911311,-3437.279818176751
2017-01-04 11:37:30,13497428.185320811,-6273918.76423179,-5479371.0281994315,-2201.030499970388,-663.2476090697236,-3416.27693566472
2017-01-04 11:38:00,13430761.89917433,-6293520.0619816445,-5581539.167897015,-2243.352412065098,-643.495892488958,-3394.864161463658
2017-01-04 11:38:30,13362829.20295102,-6312527.932882271,-5683058.779442108,-2285.45770633806,-623.6858818578071,-3373.041685105137
2017-01-04 11:39:00,13293636.616304964,-6330940.638256928,-5783917.572497707,-2327.344714022146,-603.818392797766,-3350.809652655663
2017-01-04 11:39:30,13223190.713227505,-6348756.465955706,-5884103.26187742,-2369.011721794232,-583.8942509800634,-3328.1681662810524
2017-01-04 11:40:00,13151498.120102204,-6365973.728955237,-5983603.564942612,-2410.4569714324484,-563.9142931726574,-3305.1172862556978
2017-01-04 11:40:30,13078565.517256524,-6382590.765835207,-6082406.200457244,-2451.678658534109,-543.8793683174324,-3281.6570320686264
2017-01-04 11:41:00,13004399.640600514,-6398605.941324911,-6180498.887507319,-2492.674931219198,-523.790338632511,-3257.7873835447667
2017-01-04 11:41:30,12929007.283352265,-6414017.646928053,-6277869.344500322,-2533.4438888198474,-503.6480807394697,-3233.5082819803115
2017-01-04 11:42:00,12852395.294971373,-6428824.29973969,-6374505.287008355,-2573.983581709294,-483.453486629927,-3208.8196319249837
2017-01-04 11:42:30,12774570.578307563,-6443024.340032519,-6470394.424699851,-2614.2920118600878,-463.2074645552731,-3183.721303389236
2017-01-04 11:43:00,12695540.101346055,-6456616.238405287,-6565524.464526068,-2654.3671275680126,-442.9109408955561,-3158.2131309204597
2017-01-04 11:43:30,12615310.894969396,-6469598.493904903,-6659883.108191863,-2694.2068238153897,-422.56486112099117,-3132.2949157660423
2017-01-04 11:44:00,12533890.0544946,-6481969.634595425,-6753458.051171622,-2733.8089411335463,-402.1701910380049,-3105.9664272613068
2017-01-04 11:44:30,12451284.741558183,-6493728.218381309,-6846236.98191322,-2773.171264344259,-381.72791808795824,-3079.227404190586
2017-01-04 11:45:00,12367502.186093032,-6504872.833923969,-6938207.581131484,-2812.291521282469,-361.23905268295607,-3052.077556179544
2017-01-04 11:45:30,12282549.687338917,-6515402.100832417,-7029357.520683177,-2851.167382060375,-340.7046294373947,-3024.5165653011095
2017-01-04 11:46:00,12196434.607985917,-6525314.664495874,-7119674.459043076,-2889.7964619795257,-320.12570752059656,-2996.5440888863823
2017-01-04 11:46:30,12109164.386376653,-6534609.204873935,-7209146.045364462,-2928.17631491148,-299.5033734963104,-2968.159759347793
2017-01-04 11:47:00,12020746.536673369,-6543284.436113106,-7297759.918099595,-2966.30443311155,-278.8387425273993,-2939.363186098293
2017-01-04 11:47:30,11931188.649657525,-6551339.106643569,-7385503.703876398,-3004.178246716816,-258.1329597150127,-2910.1539574209755
2017-01-04 11:48:00,11840498.394858386,-6558772.000330172,-7472365.0170477545,-3041.795122571807,-237.38720165647095,-2880.5316421812217
2017-01-04 11:48:30,11748683.522780102,-6565581.937737255,-7558331.4593477305,-3079.152363034744,-216.6026780553406,-2850.4957915921614
2017-01-04 11:49:00,11655751.867090493,-6571767.777396741,-7643390.619598414,-3116.247204856965,-195.7806333533751,-2820.045941046687
2017-01-04 11:49:30,11561711.33869125,-6577328.409997025,-7727530.069215548,-3153.076823569921,-174.92234654722196,-2789.181612672913
2017-01-04 11:50:00,11466569.933842896,-6582262.764735937,-7810737.364679302,-3189.6383283733426,-154.02913433737226,-2757.902316815067
2017-01-04 11:50:30,11370335.739956481,-6586569.8138182815,-7893000.049252046,-3225.92875874523,-133.10235369738575,-2726.207553791948
2017-01-04 11:51:00,11273016.934739837,-6590248.571187745,-7974305.651303345,-3261.9450855714726,-112.1434029691344,-2694.0968162689182
2017-01-04 11:51:30,11174621.788541693,-6593298.094067762,-8054641.684292728,-3297.684210160697,-91.15372374914281,-2661.569591455701
2017-01-04 11:52:00,11075158.666793188,-6595717.484642655,-8133995.646890651,-3333.142963247493,-70.13480284465048,-2628.625363384227
2017-01-04 11:52:30,10974636.032563992,-6597505.891895312,-8212355.023249058,-3368.318103975535,-49.0881743058753,-2595.2636152730124
2017-01-04 11:53:00,10873062.443702113,-6598662.508329775,-8289707.280356147,-3403.2063235272185,-28.015419551330922,-2561.483831720013
2017-01-04 11:53:30,10770446.55179183,-6599186.568311836,-8366039.866007,-3437.8042471248896,-6.918168330020254,-2527.2855010841163
2017-01-04 11:54:00,10666797.116804006,-6599077.361522448,-8441340.215803942,-3472.1084229563003,14.201894697073788,-2492.6681186949604
2017-01-04 11:54:30,10562123.003907518,-6598334.229525875,-8515595.750598002,-3506.1153263536635,35.343029822206496,-2457.631189316243
2017-01-04 11:55:00,10456433.185846657,-6596956.567664729,-8588793.87695676,-3539.821359283927,56.5034400440111,-2422.174229982073
2017-01-04 11:55:30,10349736.74552643,-6594943.827225544,-8660921.987855852,-3573.222849751369,77.6812686870183,-2386.2967729570987
2017-01-04 11:56:00,10242042.878710141,-6592295.517795831,-8731967.463560933,-3606.316051195908,98.87459691887673,-2349.998368822527
2017-01-04 11:56:30,10133360.894233704,-6589011.20719704,-8801917.671262866,-3639.0971446598883,120.08144262195182,-2313.2785890192795
2017-01-04 11:57:00,10023700.205654321,-6585090.512708727,-8870759.959599517,-3671.562249912376,141.2997638048915,-2276.1370263511917
2017-01-04 11:57:30,9913070.350095535,-6580533.119793061,-8938481.66831043,-3703.707407638977,162.52744661992307,-2238.573302693957
2017-01-04 11:58:00,9801480.986153519,-6575338.779962625,-9005070.127017586,-3735.5285845102253,183.7623054065731,-2200.5870712730775
2017-01-04 11:58:30,9688941.89521862,-6569507.312111142,-9070512.655765861,-3767.0216745542134,205.00208061010665,-2162.178020013204
2017-01-04 11:59:00,9575462.98405166,-6563038.605216862,-9134796.566395536,-3798.1824993064483,226.2444359074335,-2123.345875361258
2017-01-04 11:59:30,9461054.287461326,-6555932.621271771,-9197909.164144343,-3829.006807987917,247.48695519537551,-2084.090406289344
2017-01-04 12:00:00,9345725.970616318,-6548189.397968987,-9259837.749274006,-3859.4902783693897,268.72713986488367,-2044.411428184074
2017-01-04 12:00:30,9229488.3211474,-6539809.040884739,-9320569.613513,-3889.628531627801,289.9624150009504,-2004.3088005086743
2017-01-04 12:01:00,9112351.759530615,-6530791.734485932,-9380092.0449892,-3919.4171214036733,311.19011842743754,-1963.782436612157
2017-01-04 12:01:30,8994326.842803808,-6521137.746578475,-9438392.33086153,-3948.851533152428,332.40749639235895,-1922.8323090162385
2017-01-04 12:02:00,8875424.263945626,-6510847.428356922,-9495457.757741578,-3977.9271894255,353.61170287686826,-1881.4584522339248
2017-01-04 12:02:30,8755654.85369415,-6499921.217075809,-9551275.61335216,-4006.6394518477705,374.799796491507,-1839.6609673948988
2017-01-04 12:03:00,8635029.582432756,-6488359.63896362,-9605833.18847161,-4034.983623328045,395.96873735323277,-1797.440026932497
2017-01-04 12:03:30,8513559.564453335,-6476163.316244982,-9659117.784565737,-4062.9549521017475,417.1153876746366,-1754.7958745706424
2017-01-04 12:04:00,8391256.057380307,-6463332.966865601,-9711116.71151928,-4090.5486331198904,438.2365055490057,-1711.7288340324571
2017-01-04 12:04:30,8268130.463346871,-6449869.40679899,-9761817.288602252,-4117.759810435983,459.3287404503589,-1668.2393155850452
2017-01-04 12:05:00,8144194.331543344,-6435773.55483276,-9811206.848832801,-4144.583580733565,480.3886307812202,-1624.3278200020115
2017-01-04 12:05:30,8019459.35997907,-6421046.43633481,-9859272.741884127,-4171.014996566056,501.41260010713466,-1579.994944230373
2017-01-04 12:06:00,7893937.3971615,-6405689.187177818,-9906002.337261556,-4197.049070062449,522.3969534462456,-1535.2413870907983
2017-01-04 12:06:30,7767640.437688245,-6389703.052878892,-9951383.028552976,-4222.680791856824,543.3378881254084,-1490.0679404694936
2017-01-04 12:07:00,7640580.625782355,-6373089.393674062,-9995402.233907865,-4247.905126654624,564.2314808882471,-1444.4755043137397
2017-01-04 12:07:30,7512770.25872719,-6355849.6902504815,-10038047.398720609,-4272.717012343298,585.0736781517315,-1398.4650986420286
2017-01-04 12:08:00,7384221.785595089,-6337985.545812066,-10079305.999147305,-4297.111370999008,605.8602974356036,-1352.0378644664663
2017-01-04 12:08:30,7254947.807631225,-6319498.689528246,-10119165.544926,-4321.08311525886,626.5870235722782,-1305.195070044942
2017-01-04 12:09:00,7124961.078560159,-6300390.980141866,-10157613.582368596,-4344.627155183615,647.2494048283852,-1257.938117300199
2017-01-04 12:09:30,6994274.507866284,-6280664.421015263,-10194637.716122214,-4367.738412831336,667.8428657233974,-1210.2685269526567
2017-01-04 12:10:00,6862901.156869518,-6260321.156225606,-10230225.601368662,-4390.411827059647,688.3626954622687,-1162.1879549044763
2017-01-04 12:10:30,6730854.236203899,-6239363.46739079,-10264364.935904332,-4412.642358131636,708.8040344949097,-1113.6982110439794
2017-01-04 12:11:00,6598147.106480772,-6217793.78213564,-10297043.471168825,-4434.425000159787,729.1618777957552,-1064.8012567297374
2017-01-04 12:11:30,6464793.2769920435,-6195614.677427054,-10328249.015109634,-4455.754791311916,749.4310711643126,-1015.4992112511757
2017-01-04 12:12:00,6330806.404221097,-6172828.882835284,-10357969.434857609,-4476.6268246880845,769.6063072709071,-965.7943586621776
2017-01-04 12:12:30,6196200.295668856,-6149439.301228582,-10386192.685400387,-4497.036265086436,789.6821419875073,-915.6891274711157
2017-01-04 12:13:00,6060988.904267645,-6125449.00770193,-10412906.8074409,-4516.978361467474,809.652989628341,-865.1860987641746
2017-01-04 12:13:30,5925186.320468435,-6100861.238530335,-10438099.909504313,-4536.448456976911,829.5131049200438,-814.2880320721978
2017-01-04 12:14:00,5788806.771407576,-6075679.40225342,-10461760.182866737,-4555.442006422255,849.2565906151057,-762.9978568958888
2017-01-04 12:14:30,5651864.616552342,-6049907.082128723,-10483875.903981136,-4573.954592662766,868.877396461407,-711.3186758531646
2017-01-04 12:15:00,5514374.351778918,-6023548.056898386,-10504435.458604017,-4591.9819358888735,888.3693208902803,-659.253760797319
2017-01-04 12:15:30,5376350.60059996,-5996606.297442254,-10523427.337731553,-4609.519913885145,907.7260096808424,-606.8065572868572
2017-01-04 12:16:00,5237808.102693064,-5969085.956857025,-10540840.125139449,-4626.564586251156,926.940953566551,-553.98069143613
2017-01-04 12:16:30,5098761.711230671,-5940991.3790412815,-10556662.506649395,-4643.1122115381095,946.0074884197898,-500.77996979950353
2017-01-04 12:17:00,4959226.386324768,-5912327.09987444,-10570883.270523025,-4659.159268682842,964.9187947059684,-447.2083814059283
2017-01-04 12:17:30,4819217.200781793,-5883097.893729458,-10583491.369645977,-4674.702470968198,983.667927224584,-393.2700531686103
2017-01-04 12:18:00,4678749.322128206,-5853308.7512818035,-10594475.891999265,-4689.738793766223,1002.2478050330717,-338.96926715760327
2017-01-04 12:18:30,4537837.996796284,-5822964.856807421,-10603826.02900949,-4704.265504364454,1020.6511996625072,-284.3104800146319
2017-01-04 12:19:00,4396498.544575304,-5792071.602314176,-10611531.09392998,-4718.280186323247,1038.87074847767,-229.2983036021902
2017-01-04 12:19:30,4254746.347870672,-5760634.585778862,-10617580.518600207,-4731.78076804172,1056.8989591739348,-173.93749911163312
2017-01-04 12:20:00,4112596.866732189,-5728659.686342658,-10621963.948483385,-4744.765519012181,1074.728236671736,-118.2329283617759
2017-01-04 12:20:30,3970065.6066025873,-5696153.016403619,-10624671.182347668,-4757.2330984408445,1092.3508793597418,-62.189565592144646
2017-01-04 12:21:00,3827168.0949020204,-5663120.888779818,-10625692.129102215,-4769.182599960969,1109.7590791352784,-5.812500859225632
2017-01-04 12:21:30,3683919.8745650626,-5629569.833222995,-10625016.827325426,-4780.613576145079,1126.9449364640811,50.89308532575605
2017-01-04 12:22:00,3540336.4891850813,-5595506.589870475,-10622635.435184548,-4791.526073818125,1143.900470727499,107.92193821323052
2017-01-04 12:22:30,3396433.4932983886,-5560938.20127692,-10618538.348605698,-4801.920621680782,1160.6176575516413,165.26879921485934
2017-01-04 12:23:00,3252226.419032847,-5525871.965625068,-10612716.140860146,-4811.798283626937,1177.0884359874867,222.9284124778394
2017-01-04 12:23:30,3107730.7501318688,-5490315.405875205,-10605159.521145035,-4821.160706225297,1193.3047207907127,280.89554251939506
2017-01-04 12:24:00,2962961.9086548495,-5454276.288693729,-10595859.35755569,-4830.010141599788,1209.2584295795464,339.16502171572824
2017-01-04 12:24:30,2817935.2465617424,-5417762.625767502,-10584806.672939336,-4838.349474393936,1224.9414914967003,397.73177059292675
2017-01-04 12:25:00,2672666.0169878257,-5380782.660571838,-10571992.627857994,-4846.18226259197,1240.3458807475427,456.59085109004087
2017-01-04 12:25:30,2527169.3500927933,-5343344.851716379,-10557408.4962899,-4853.512777477389,1255.4636451248673,515.7375142269228
2017-01-04 12:26:00,2381460.2345143817,-5305457.864433701,-10541045.650067236,-4860.346036745317,1270.2869330159635,575.167249007572
2017-01-04 12:26:30,2235553.5151481405,-5267130.688115983,-10522895.711310515,-4866.687759032536,1284.808044379327,634.875889039537
2017-01-04 12:27:00,2089463.8452291205,-5228372.522144938,-10502950.39866083,-4872.544453932253,1299.0194571151906,694.8596443540526
2017-01-04 12:27:30,1943205.6595220182,-5189192.755410549,-10481201.495449739,-4877.923454950123,1312.913868893607,755.11517477543
2017-01-04 12:28:00,1796793.1538546325,-5149600.973746429,-10457640.853718644,-4882.8329307955755,1326.4842438822238,815.6396771571843
2017-01-04 12:28:30,1650240.2971672115,-5109607.039719713,-10432260.48937711,-4887.281842258432,1339.723840184478,876.4309575154268
2017-01-04 12:29:00,1503560.7651064892,-5069220.986104776,-10405052.439769726,-4891.280017662219,1352.6262843319041,937.4875423843362
2017-01-04 12:29:30,1356767.9159588101,-5028452.995238145,-10376008.727620017,-4894.838165343511,1365.1856285748086,998.8087826660342
2017-01-04 12:30:00,1209874.7707799543,-4987313.392130121,-10345121.342438629,-4897.967868850612,1377.3964090470893,1060.3949642109296
